ID;Active (0/1);Name *;Categories (x,y,z...);Wholesale price;Brand;Delivery;Availability;Description;Image URLs (x,y,z...)
;1;Figurka DC Multiverse Jokerized Red Robin McFarlane Toys 18 cm;McFarlane Toys|Batman|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|DC Comics|Nowości|Promocje;"89,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka DC Multiverse Jokerized Red Robin McFarlane Toys 18 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 18 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-6.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-1.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-2.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-3.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-4.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-5.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-7.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-8.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-9.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-10.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-11.jpg|images/Figurka_DC_Multiverse_Jokerized_Red_Robin_McFarlane_Toys_18_cm/DC-Multiverse-Action-Figure-Jokerized-Red-Robin-New-52-Gold-Label-18-cm-12.jpg"
;1;Figurka Demon Slayer Miecz Zabójcy Demonów McFarlane Toys Rui 18 cm;McFarlane Toys|Demon Slayer|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości|Promocje;"89,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Demon Slayer Miecz Zabójcy Demonów McFarlane Toys Rui 18 cm.</span></strong></p>
<p><span style=""font-size: small;"">Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 18 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p><span style=""font-size: small;"">Jak na zdjęciu.</span> </p>
<p><span style=""font-size: small;""><strong>Sprawdź także pozostałe figurki action dostępne w sklepie GeekUP.</strong></span></p></div>";"images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-1.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-2.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-3.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-4.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-5.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-6.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-7.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-8.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-9.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-10.jpg|images/Figurka_Demon_Slayer_Miecz_Zabójcy_Demonów_McFarlane_Toys_Rui_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Action-Figure-Rui-18-cm-11.jpg"
;1;Figurka DC Retro Batman 66 Superman 15 cm;McFarlane Toys|Superman|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|DC Comics|Nowości;"89,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka DC Retro Batman 66 Superman 15 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 15 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-5.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-1.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-2.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-3.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-4.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-6.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-7.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-8.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-9.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-10.jpg|images/Figurka_DC_Retro_Batman_66_Superman_15_cm/DC-Retro-Action-Figure-Batman-66-Superman-Comic-15-cm-11.jpg"
;1;Figurka Batrocitus DC Multiverse McFarlane Toys Dark Night Death Metal 18 cm;McFarlane Toys|Batman|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|DC Comics|Nowości|Promocje;"89,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Batrocitus DC Multiverse McFarlane Toys Dark Night Death Metal 18 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 18 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-1.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-2.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-3.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-4.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-5.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-6.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-7.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-8.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-9.jpg|images/Figurka_Batrocitus_DC_Multiverse_McFarlane_Toys_Dark_Night_Death_Metal_18_cm/DC-Multiverse-Action-Figure-Batrocitus-Dark-Nights-Death-Metal-18-cm-10.jpg"
;1;Figurka Dune Emperor Shaddam IV Diuna McFarlane Toys 18 cm;McFarlane Toys|Diuna (Dune)|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"78,99zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Dune Emperor Shaddam IV Diuna McFarlane Toys 18 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 18 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-4.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-1.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-2.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-3.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-5.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-6.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-7.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-8.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-9.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-10.jpg|images/Figurka_Dune_Emperor_Shaddam_IV_Diuna_McFarlane_Toys_18_cm/Dune-Part-Two-Action-Figure-Emperor-Shaddam-IV-18-cm-11.jpg"
;1;Figurka Star Wars Holiday 2024  Funko POP! Mini 4-pack;Funko|Figurki|Funko POP!|Mini Figurki|Zakupy wg tematyki|Gadżety z filmów i seriali|Star Wars Gwiezdne Wojny|Nowości;"119,00zł";"Funko";"24 godziny";"Ostatnia sztuka!";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">4 pack mini figurek Funko POP! Star Wars Tree Holiday Box</span></strong></p>
<p><strong><span style=""font-size: small;"">Świąteczna edycja!</span></strong></p>
<p><span style=""font-size: small;"">Wymiary: ok. 4 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p> </p></div>";"images/Figurka_Star_Wars_Holiday_2024__Funko_POP!_Mini_4-pack/Star-Wars-Holiday-2024-Pocket-POP-Vinyl-Keychains-4-Pack-Tree-Holiday-Box-4-cm-1.jpg|images/Figurka_Star_Wars_Holiday_2024__Funko_POP!_Mini_4-pack/Star-Wars-Holiday-2024-Pocket-POP-Vinyl-Keychains-4-Pack-Tree-Holiday-Box-4-cm-2.jpg"
;1;Figurka Pingwin McFarlane Toys DC Comics Penguin Collector Edition 18 cm;McFarlane Toys|Batman|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|DC Comics|Nowości;"195,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Pingwin McFarlane Toys DC Comics Penguin Collector Edition 18 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 18 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-1.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-4.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-2.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-3.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-5.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-6.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-7.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-8.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-9.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-10.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-11.jpg|images/Figurka_Pingwin_McFarlane_Toys_DC_Comics_Penguin_Collector_Edition_18_cm/DC-McFarlane-Action-Figure-The-Penguin-DC-Classic-McFarlane-Collector-Edition-12-18-cm-12.jpg"
;1;Figurka Smerfy Pracuś POP! Handy Smurf 1519;Funko|Smerfy|Figurki|Funko POP!|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Smerfy Pracuś POP! Handy Smurf 1519.</strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p><span style=""font-size: small;""> </span></p>
<p style=""text-align: right;""> </p></div>";"images/Figurka_Smerfy_Pracuś_POP!_Handy_Smurf_1519/The-Smurfs-POP-TV-Vinyl-Figure-Handy-Smurf-9-cm-1.jpg|images/Figurka_Smerfy_Pracuś_POP!_Handy_Smurf_1519/The-Smurfs-POP-TV-Vinyl-Figure-Handy-Smurf-9-cm-2.jpg"
;1;Figurka i Komiks Stranger Things McFarlane Toys Eleven and Mike 8 cm;McFarlane Toys|Stranger Things|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali|Nowości;"78,99zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka i Komiks Stranger Things McFarlane Toys Eleven and Mike 8 cm.</strong></p>
<p>Wymiary: 8 cm.</p>
<p>Całość w oryginalnym opakowaniu.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-2.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-1.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-3.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-4.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-5.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-6.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-7.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-8.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-9.jpg|images/Figurka_i_Komiks_Stranger_Things_McFarlane_Toys_Eleven_and_Mike_8_cm/Stranger-Things-Action-Figures-Eleven-and-Mike-Wheeler-8-cm-10.jpg"
;1;Figurka Kidpool Funko POP! Marvel Deadpool 3;Funko|Marvel|Figurki|Funko POP!|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|Nowości;"69,99zł";"Funko";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Kidpool Funko POP! Marvel Deadpool 3.</strong></p>
<p><span style=""font-size: small;"">Urocza figurka wykonana jest z winylu.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 10 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p></div>";"images/Figurka_Kidpool_Funko_POP!_Marvel_Deadpool_3/Deadpool-3-POP-Vinyl-Figure-Kidpool-9-cm-1.jpg|images/Figurka_Kidpool_Funko_POP!_Marvel_Deadpool_3/Deadpool-3-POP-Vinyl-Figure-Kidpool-9-cm-2.jpg|images/Figurka_Kidpool_Funko_POP!_Marvel_Deadpool_3/Deadpool-3-POP-Vinyl-Figure-Kidpool-9-cm-3.jpg"
;1;Figurka Batman by Todd McFarlane Sketch Edition (Gold Label) DC Comics 18 cm;McFarlane Toys|Batman|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek|DC Comics|Nowości|Promocje;"89,00zł";"McFarlane Toys";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurka Batman by Todd McFarlane Sketch Edition (Gold Label) DC Comics 18 cm.</strong></p>
<p>Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</p>
<p>Możliwość ustawienia figurki w różnych pozycjach.</p>
<p>Wymiary: ok. 18 cm.</p>
<p>Całość w oryginalnym opakowaniu z motywami DC Comics.</p>
<p>Produkt oryginalny, licencjonowany.</p>
<p>Sprawdź także pozostałe figurki McFarlane Toys dostępne w naszym geekowym sklepie.</p></div>";"images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-1.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-2.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-3.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-4.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-5.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-6.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-7.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-8.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-9.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-10.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-11.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-12.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-13.jpg|images/Figurka_Batman_by_Todd_McFarlane_Sketch_Edition_(Gold_Label)_DC_Comics_18_cm/DC-Multiverse-Action-Figure-Batman-by-Todd-McFarlane-Sketch-Edition-Gold-Label-18-cm-14.jpg"
